company_code,company_name,date,opening,high,low,closing,trade Volume,Return
88297,H D F C BANK LTD.,17-10-2023 00:00,1555.7500,1555.7500,1535.0000,1541.2000,16451279,-0.009352402
88297,H D F C BANK LTD.,18-10-2023 00:00,1541.2000,1541.2000,1518.1000,1519.7500,15608100,-0.013917726
88297,H D F C BANK LTD.,19-10-2023 00:00,1505.4000,1526.2500,1503.2000,1514.9500,15126182,0.006343829
88297,H D F C BANK LTD.,20-10-2023 00:00,1505.0000,1527.0000,1505.0000,1522.8000,10547005,0.011827243
88297,H D F C BANK LTD.,23-10-2023 00:00,1523.5000,1528.7500,1500.1000,1506.0500,11188068,-0.011453889
88297,H D F C BANK LTD.,25-10-2023 00:00,1521.0000,1522.8000,1491.4500,1496.5000,14155998,-0.016107824
88297,H D F C BANK LTD.,26-10-2023 00:00,1491.2500,1492.0000,1460.2500,1463.4000,27780899,-0.018675608
88297,H D F C BANK LTD.,27-10-2023 00:00,1469.5000,1478.0000,1466.9000,1469.1500,15970266,-0.000238176
88297,H D F C BANK LTD.,30-10-2023 00:00,1463.2500,1489.9500,1461.9000,1485.1000,11655491,0.014932513
88297,H D F C BANK LTD.,31-10-2023 00:00,1504.0000,1504.0000,1474.0000,1476.5000,16317412,-0.018284574
88297,H D F C BANK LTD.,01-11-2023 00:00,1462.2500,1477.4500,1462.2500,1474.5000,16938733,0.0083775
88297,H D F C BANK LTD.,02-11-2023 00:00,1485.0000,1490.5000,1467.1500,1476.7500,22612577,-0.005555556
88297,H D F C BANK LTD.,03-11-2023 00:00,1488.0000,1491.4000,1481.6500,1483.7500,9047670,-0.002856183
88297,H D F C BANK LTD.,06-11-2023 00:00,1498.0000,1498.0000,1483.0000,1494.5000,12796865,-0.002336449
88297,H D F C BANK LTD.,07-11-2023 00:00,1494.0000,1494.0000,1477.2000,1487.2500,20976424,-0.004518072
88297,H D F C BANK LTD.,08-11-2023 00:00,1483.9500,1493.4500,1481.0000,1491.5500,15699773,0.005121466
88297,H D F C BANK LTD.,09-11-2023 00:00,1486.0000,1492.6000,1483.5000,1485.6500,11058370,-0.000235532
88297,H D F C BANK LTD.,10-11-2023 00:00,1480.1000,1496.0000,1480.0500,1491.5000,7007593,0.007702182
88297,H D F C BANK LTD.,12-11-2023 00:00,1500.0000,1502.0000,1496.1500,1500.0000,1975463,0
88297,H D F C BANK LTD.,13-11-2023 00:00,1492.1000,1495.9500,1485.9000,1488.8000,10302957,-0.002211648
88297,H D F C BANK LTD.,15-11-2023 00:00,1504.1000,1510.9500,1500.5500,1504.4000,20622730,0.000199455
88297,H D F C BANK LTD.,16-11-2023 00:00,1509.7000,1519.0000,1503.7500,1508.3500,14856919,-0.000894217
88297,H D F C BANK LTD.,17-11-2023 00:00,1490.0000,1507.5000,1489.0000,1505.1000,11850937,0.010134228
88297,H D F C BANK LTD.,20-11-2023 00:00,1513.0000,1513.0000,1501.5500,1505.2000,9665726,-0.005155321
88297,H D F C BANK LTD.,21-11-2023 00:00,1519.0000,1522.0000,1512.1000,1517.9500,12479986,-0.000691244
88297,H D F C BANK LTD.,22-11-2023 00:00,1520.0000,1520.0000,1503.5500,1512.5500,14561825,-0.004901316
88297,H D F C BANK LTD.,23-11-2023 00:00,1508.5000,1523.8500,1508.5000,1521.3000,6523110,0.00848525
88297,H D F C BANK LTD.,24-11-2023 00:00,1521.2000,1533.1500,1519.8500,1532.1000,8234596,0.007165396
88297,H D F C BANK LTD.,28-11-2023 00:00,1535.2000,1537.2500,1525.8000,1528.6500,14244669,-0.004266545
88297,H D F C BANK LTD.,29-11-2023 00:00,1533.9000,1563.0000,1533.0000,1559.1500,17021244,0.016461308
88297,H D F C BANK LTD.,30-11-2023 00:00,1569.1500,1572.4500,1542.1500,1558.8000,34745720,-0.006595928
88297,H D F C BANK LTD.,01-12-2023 00:00,1557.9000,1565.7500,1552.1000,1555.4000,11076768,-0.001604724
88297,H D F C BANK LTD.,04-12-2023 00:00,1588.0000,1612.0000,1573.6500,1609.4000,25331228,0.013476071
88297,H D F C BANK LTD.,05-12-2023 00:00,1636.5000,1639.0000,1616.5000,1623.7000,26115410,-0.00782157
88297,H D F C BANK LTD.,06-12-2023 00:00,1638.4500,1638.4500,1616.6500,1627.8000,19306530,-0.006500046
88297,H D F C BANK LTD.,07-12-2023 00:00,1625.0000,1634.0000,1616.2000,1630.4500,10225193,0.003353846
88297,H D F C BANK LTD.,08-12-2023 00:00,1630.4500,1655.0000,1630.4500,1653.2000,16864019,0.013953203
88297,H D F C BANK LTD.,11-12-2023 00:00,1650.0500,1663.7000,1647.0000,1651.0000,11593810,0.00057574
88297,H D F C BANK LTD.,12-12-2023 00:00,1654.2000,1656.2500,1631.8500,1634.6000,18290738,-0.011848628
88297,H D F C BANK LTD.,13-12-2023 00:00,1632.4500,1636.0000,1615.1000,1630.9000,14673457,-0.000949493
88297,H D F C BANK LTD.,14-12-2023 00:00,1646.0000,1658.9500,1645.0000,1650.1500,17586183,0.002521264
88297,H D F C BANK LTD.,15-12-2023 00:00,1650.0000,1668.0000,1646.6000,1656.5500,69418565,0.003969697
88297,H D F C BANK LTD.,18-12-2023 00:00,1660.7000,1664.7000,1650.9500,1655.7000,9007377,-0.003010779
88297,H D F C BANK LTD.,19-12-2023 00:00,1650.0000,1658.6500,1644.0500,1652.9000,12004223,0.001757576
88297,H D F C BANK LTD.,20-12-2023 00:00,1658.0000,1668.9500,1644.4500,1657.0000,17116260,-0.000603136
88297,H D F C BANK LTD.,21-12-2023 00:00,1657.0000,1689.7500,1650.2500,1686.7000,18294620,0.017923959
88297,H D F C BANK LTD.,22-12-2023 00:00,1683.6000,1685.9000,1667.1000,1670.8500,24289425,-0.007573058
88297,H D F C BANK LTD.,26-12-2023 00:00,1673.2500,1685.9500,1668.5500,1682.4500,9022928,0.005498282
88297,H D F C BANK LTD.,27-12-2023 00:00,1681.5000,1706.5000,1678.6000,1703.3000,13504539,0.012964615
88297,H D F C BANK LTD.,28-12-2023 00:00,1709.3000,1721.4000,1702.0000,1705.2500,22038235,-0.002369391
88297,H D F C BANK LTD.,29-12-2023 00:00,1697.0000,1714.9000,1696.0000,1709.2500,12505713,0.007218621
88297,H D F C BANK LTD.,01-01-2024 00:00,1706.0000,1709.1500,1692.0000,1698.1000,7119843,-0.004630715
88297,H D F C BANK LTD.,02-01-2024 00:00,1698.8000,1702.8000,1688.7000,1699.1000,14621046,0.000176595
88297,H D F C BANK LTD.,03-01-2024 00:00,1702.0000,1704.7000,1668.9500,1672.9000,14194881,-0.017097532
88297,H D F C BANK LTD.,04-01-2024 00:00,1678.0000,1694.9500,1670.7000,1690.8500,13367028,0.007657926
88297,H D F C BANK LTD.,05-01-2024 00:00,1687.1500,1704.9000,1668.1000,1682.2000,15944735,-0.002933942
88297,H D F C BANK LTD.,08-01-2024 00:00,1678.5000,1682.3500,1660.0000,1663.4500,8999235,-0.008966339
88297,H D F C BANK LTD.,09-01-2024 00:00,1667.1500,1677.8000,1646.7500,1650.5000,12663444,-0.009987104
88297,H D F C BANK LTD.,10-01-2024 00:00,1643.0000,1659.9500,1641.4000,1655.9500,8057912,0.007881923
88297,H D F C BANK LTD.,11-01-2024 00:00,1660.0000,1662.9000,1643.0000,1649.0000,9157005,-0.006626506
88297,H D F C BANK LTD.,12-01-2024 00:00,1652.0000,1656.0000,1633.6000,1641.2000,9886776,-0.00653753
88297,H D F C BANK LTD.,15-01-2024 00:00,1647.7000,1680.9000,1643.6000,1672.8000,14160178,0.015233356
88297,H D F C BANK LTD.,16-01-2024 00:00,1673.0000,1683.6500,1658.1000,1679.1500,12661250,0.003676031
88297,H D F C BANK LTD.,17-01-2024 00:00,1570.0000,1596.8000,1528.4000,1537.5000,85072618,-0.020700637
88297,H D F C BANK LTD.,18-01-2024 00:00,1494.0000,1515.0000,1480.0500,1486.1500,80535465,-0.005254351
88297,H D F C BANK LTD.,19-01-2024 00:00,1505.9500,1510.2500,1468.4000,1470.6500,54800269,-0.023440353
88297,H D F C BANK LTD.,20-01-2024 00:00,1483.2000,1495.7000,1476.0000,1478.8500,12920293,-0.002932848
88297,H D F C BANK LTD.,23-01-2024 00:00,1465.0000,1474.7000,1425.0000,1427.3500,57734701,-0.025699659
88297,H D F C BANK LTD.,24-01-2024 00:00,1380.2500,1458.4500,1380.2500,1455.9000,43002202,0.054808911
88297,H D F C BANK LTD.,25-01-2024 00:00,1452.5000,1457.3500,1419.4000,1434.9000,49470926,-0.01211704
88297,H D F C BANK LTD.,29-01-2024 00:00,1448.0500,1462.8000,1445.8000,1454.6500,32822749,0.004557854
88297,H D F C BANK LTD.,30-01-2024 00:00,1454.5500,1463.2000,1440.9000,1444.3000,20864384,-0.007046853
88297,H D F C BANK LTD.,31-01-2024 00:00,1439.5000,1474.9500,1436.8000,1462.5500,32880520,0.016012504
88297,H D F C BANK LTD.,01-02-2024 00:00,1465.0500,1473.6000,1456.0500,1466.3500,16345370,0.000887342
88297,H D F C BANK LTD.,02-02-2024 00:00,1475.0000,1480.8500,1442.0500,1446.1500,22433877,-0.019559322
88297,H D F C BANK LTD.,05-02-2024 00:00,1446.0000,1451.9000,1434.0500,1444.8500,19302523,-0.000795297
88297,H D F C BANK LTD.,06-02-2024 00:00,1445.5500,1449.7000,1432.6000,1444.1000,20537870,-0.001003078
88297,H D F C BANK LTD.,07-02-2024 00:00,1453.0000,1453.8000,1426.6500,1429.9500,27418543,-0.01586373
88297,H D F C BANK LTD.,08-02-2024 00:00,1429.8500,1438.9500,1400.5000,1403.0500,34553062,-0.018743225
88297,H D F C BANK LTD.,09-02-2024 00:00,1392.1500,1414.2000,1387.0000,1403.6000,28321062,0.008224688
88297,H D F C BANK LTD.,12-02-2024 00:00,1399.6500,1413.6500,1383.3500,1390.0000,17223906,-0.006894581
88297,H D F C BANK LTD.,13-02-2024 00:00,1391.9500,1404.3500,1384.3500,1394.4500,28790497,0.001796042
88297,H D F C BANK LTD.,14-02-2024 00:00,1376.0000,1391.5000,1363.5500,1384.0500,45660405,0.005850291
88297,H D F C BANK LTD.,15-02-2024 00:00,1385.0000,1415.5000,1384.3500,1414.0500,20792472,0.020974729
88297,H D F C BANK LTD.,16-02-2024 00:00,1423.9000,1427.7000,1408.4500,1419.9000,16087871,-0.002809186
88297,H D F C BANK LTD.,19-02-2024 00:00,1429.0000,1429.0000,1415.2000,1417.1000,17225878,-0.008327502
88297,H D F C BANK LTD.,20-02-2024 00:00,1415.0000,1457.2500,1411.8000,1454.3000,28066754,0.027773852
88297,H D F C BANK LTD.,21-02-2024 00:00,1464.0000,1464.0000,1435.0000,1439.1500,22946568,-0.016974044
88297,H D F C BANK LTD.,22-02-2024 00:00,1417.7500,1428.8000,1412.2000,1419.5500,25280441,0.001269617
88297,H D F C BANK LTD.,23-02-2024 00:00,1422.5500,1433.9000,1418.0000,1420.6000,14916726,-0.001370778
88297,H D F C BANK LTD.,26-02-2024 00:00,1413.5500,1434.8500,1413.5500,1422.3000,11753435,0.006190089
88297,H D F C BANK LTD.,27-02-2024 00:00,1413.5500,1426.7000,1413.0500,1420.1500,16043575,0.004669096
88297,H D F C BANK LTD.,28-02-2024 00:00,1420.1500,1424.2000,1404.0000,1409.4000,12660993,-0.007569623
88297,H D F C BANK LTD.,29-02-2024 00:00,1402.1000,1410.4000,1397.3000,1403.4000,26647850,0.000927181
88297,H D F C BANK LTD.,01-03-2024 00:00,1400.0000,1432.7500,1400.0000,1430.7500,17369449,0.021964286
88297,H D F C BANK LTD.,02-03-2024 00:00,1434.5500,1436.0000,1428.1000,1430.7500,895265,-0.002648914
88297,H D F C BANK LTD.,04-03-2024 00:00,1430.9500,1437.0000,1424.3000,1432.7000,17808237,0.001222964
88297,H D F C BANK LTD.,05-03-2024 00:00,1422.0000,1443.0000,1421.6500,1440.8500,18995836,0.013255977
88297,H D F C BANK LTD.,06-03-2024 00:00,1433.5500,1452.8500,1433.5500,1442.6000,21204765,0.006312999
88297,H D F C BANK LTD.,07-03-2024 00:00,1445.5000,1451.0500,1441.4000,1446.1000,24674023,0.000415081
88297,H D F C BANK LTD.,11-03-2024 00:00,1430.0000,1445.9500,1423.0000,1427.8000,25265547,-0.001538462
88297,H D F C BANK LTD.,12-03-2024 00:00,1434.0000,1464.0000,1429.2500,1459.5500,32709227,0.017817294
88297,H D F C BANK LTD.,13-03-2024 00:00,1465.5000,1471.6000,1450.1000,1460.4000,31533727,-0.003480041
88297,H D F C BANK LTD.,14-03-2024 00:00,1462.1000,1466.0000,1444.3000,1455.4500,26216079,-0.004548253
88297,H D F C BANK LTD.,15-03-2024 00:00,1450.0000,1459.3000,1442.2500,1452.6500,71806902,0.001827586
88297,H D F C BANK LTD.,18-03-2024 00:00,1447.0000,1456.0000,1435.8000,1446.0500,10718928,-0.000656531
88297,H D F C BANK LTD.,19-03-2024 00:00,1435.5000,1452.4000,1435.5000,1449.3500,18091797,0.009648206
88297,H D F C BANK LTD.,20-03-2024 00:00,1449.0500,1451.6500,1424.6500,1431.0500,21803047,-0.012421932
88297,H D F C BANK LTD.,21-03-2024 00:00,1442.6000,1451.2500,1438.3000,1445.7500,14461430,0.002183557
88297,H D F C BANK LTD.,22-03-2024 00:00,1441.0000,1450.7500,1437.7500,1442.8500,22990163,0.001283831
88297,H D F C BANK LTD.,26-03-2024 00:00,1427.2000,1437.9500,1422.1500,1425.4000,28422145,-0.001261211
88297,H D F C BANK LTD.,27-03-2024 00:00,1423.5500,1447.9500,1421.2500,1440.7000,31084334,0.012047346
88297,H D F C BANK LTD.,28-03-2024 00:00,1440.7000,1460.5000,1440.7000,1447.9000,27796071,0.004997571
88297,H D F C BANK LTD.,01-04-2024 00:00,1458.0000,1473.8000,1455.6000,1470.5000,12599785,0.008573388
88297,H D F C BANK LTD.,02-04-2024 00:00,1465.1500,1494.8500,1463.2500,1480.1500,20612723,0.01023786
88297,H D F C BANK LTD.,03-04-2024 00:00,1472.1000,1495.6500,1471.4000,1482.3000,22792193,0.006928877
88297,H D F C BANK LTD.,04-04-2024 00:00,1504.0000,1530.0000,1504.0000,1527.6000,44467533,0.015691489
88297,H D F C BANK LTD.,05-04-2024 00:00,1539.0000,1554.5000,1530.1500,1549.5500,29527951,0.006855101
88297,H D F C BANK LTD.,08-04-2024 00:00,1554.9500,1557.2500,1541.5500,1546.6000,10241470,-0.005369948
88297,H D F C BANK LTD.,09-04-2024 00:00,1554.8500,1554.8500,1540.3000,1548.5500,10942247,-0.004051838
88297,H D F C BANK LTD.,10-04-2024 00:00,1549.9000,1549.9000,1532.9500,1536.3500,13903700,-0.0087425
88297,H D F C BANK LTD.,12-04-2024 00:00,1521.0000,1529.8500,1513.4500,1518.9500,20542104,-0.001347798
88297,H D F C BANK LTD.,15-04-2024 00:00,1497.5500,1510.0000,1492.0500,1494.7000,11707624,-0.001903108
88297,H D F C BANK LTD.,16-04-2024 00:00,1487.0000,1512.9000,1482.2500,1509.2500,10372443,0.014963013
88297,H D F C BANK LTD.,18-04-2024 00:00,1509.8000,1518.8500,1491.0500,1494.7000,17117442,-0.010001325
88297,H D F C BANK LTD.,19-04-2024 00:00,1486.5500,1534.9500,1480.2500,1531.3000,17288217,0.030103259
88297,H D F C BANK LTD.,22-04-2024 00:00,1557.4000,1557.4000,1508.3000,1512.2000,21149219,-0.02902273
88297,H D F C BANK LTD.,23-04-2024 00:00,1526.3000,1526.5000,1503.2500,1507.6000,13413530,-0.012251851
88297,H D F C BANK LTD.,24-04-2024 00:00,1515.0000,1521.7500,1509.0500,1511.7000,11220790,-0.002178218
88297,H D F C BANK LTD.,25-04-2024 00:00,1506.2500,1519.7000,1506.2500,1510.7500,17722602,0.002987552
88297,H D F C BANK LTD.,26-04-2024 00:00,1519.8000,1528.0000,1505.5500,1509.8000,12427347,-0.006579813
88297,H D F C BANK LTD.,29-04-2024 00:00,1515.0000,1534.4500,1506.5500,1529.5000,18046675,0.009570957
88297,H D F C BANK LTD.,30-04-2024 00:00,1529.2000,1539.5000,1514.9000,1520.1000,26153691,-0.005950824
88297,H D F C BANK LTD.,02-05-2024 00:00,1522.0000,1537.0000,1520.3500,1532.2500,16737503,0.00673456
88297,H D F C BANK LTD.,03-05-2024 00:00,1533.2500,1540.6000,1507.2000,1519.6000,15932621,-0.008902658
88297,H D F C BANK LTD.,06-05-2024 00:00,1522.0000,1534.5000,1517.1500,1522.6500,14396698,0.00042707
88297,H D F C BANK LTD.,07-05-2024 00:00,1521.9500,1524.0500,1504.1500,1506.1500,14240301,-0.010381419
88297,H D F C BANK LTD.,08-05-2024 00:00,1495.9500,1496.9500,1480.3500,1482.6500,20843931,-0.008890671
88297,H D F C BANK LTD.,09-05-2024 00:00,1474.9500,1486.7500,1445.3000,1447.5000,23140639,-0.0186108
88297,H D F C BANK LTD.,10-05-2024 00:00,1439.0000,1451.9500,1426.8000,1437.9000,13638304,-0.00076442
88297,H D F C BANK LTD.,13-05-2024 00:00,1432.0000,1459.8000,1430.3000,1455.2500,13523601,0.016236034
88297,H D F C BANK LTD.,14-05-2024 00:00,1452.2500,1465.5000,1450.3000,1460.9500,12832571,0.005990704
88297,H D F C BANK LTD.,15-05-2024 00:00,1459.7000,1459.7000,1435.8000,1438.5000,19465998,-0.014523532
88297,H D F C BANK LTD.,16-05-2024 00:00,1446.0500,1462.5500,1435.5000,1460.2500,17472618,0.009819854
88297,H D F C BANK LTD.,17-05-2024 00:00,1446.2000,1468.0000,1446.2000,1464.1000,10460095,0.012377265
88297,H D F C BANK LTD.,18-05-2024 00:00,1466.0000,1467.1000,1463.0500,1466.0500,528557,3.41064E-05
88297,H D F C BANK LTD.,21-05-2024 00:00,1450.1000,1469.7000,1450.1000,1458.8000,21884989,0.005999586
88297,H D F C BANK LTD.,22-05-2024 00:00,1457.8500,1465.6000,1448.1500,1459.2000,19998139,0.000926021
88297,H D F C BANK LTD.,23-05-2024 00:00,1458.6500,1495.6500,1457.0500,1492.6000,20430960,0.023274946
88297,H D F C BANK LTD.,24-05-2024 00:00,1487.5000,1519.9000,1486.0000,1517.2000,15530103,0.019966387
88297,H D F C BANK LTD.,27-05-2024 00:00,1523.3500,1545.0000,1519.0500,1527.7000,14692720,0.002855549
88297,H D F C BANK LTD.,28-05-2024 00:00,1530.1000,1536.0500,1524.8000,1530.5000,13954452,0.000261421
88297,H D F C BANK LTD.,29-05-2024 00:00,1518.0000,1523.8500,1501.2500,1508.3000,17573853,-0.006389987
88297,H D F C BANK LTD.,30-05-2024 00:00,1499.2000,1523.6000,1497.6500,1514.8500,16877675,0.010438901
88297,H D F C BANK LTD.,31-05-2024 00:00,1519.0000,1536.0000,1514.0000,1531.5500,37039794,0.008262014
88297,H D F C BANK LTD.,03-06-2024 00:00,1599.0000,1599.0000,1550.0000,1572.2000,36318628,-0.016760475
88297,H D F C BANK LTD.,04-06-2024 00:00,1557.0000,1559.0000,1454.0000,1483.1500,44765620,-0.047430957
88297,H D F C BANK LTD.,05-06-2024 00:00,1494.0500,1559.6000,1482.3500,1551.8000,40815825,0.038653325
88297,H D F C BANK LTD.,06-06-2024 00:00,1564.9000,1565.4500,1546.6000,1559.7000,23211435,-0.003322896
88297,H D F C BANK LTD.,07-06-2024 00:00,1561.0500,1584.3500,1552.0500,1573.3500,18356108,0.007879312
88297,H D F C BANK LTD.,10-06-2024 00:00,1574.0000,1580.6500,1557.6000,1561.3000,11227029,-0.008068615
88297,H D F C BANK LTD.,11-06-2024 00:00,1556.0000,1571.0000,1552.2000,1564.8000,14772663,0.005655527
88297,H D F C BANK LTD.,12-06-2024 00:00,1575.0000,1588.3000,1566.4000,1574.1500,19640218,-0.000539683
88297,H D F C BANK LTD.,13-06-2024 00:00,1581.7500,1585.7000,1574.0000,1580.7500,12060096,-0.000632211
88297,H D F C BANK LTD.,14-06-2024 00:00,1584.0000,1599.0000,1577.7000,1596.9000,12770277,0.008143939
88297,H D F C BANK LTD.,18-06-2024 00:00,1596.9000,1610.5000,1589.4500,1607.8000,16207857,0.006825725
88297,H D F C BANK LTD.,19-06-2024 00:00,1613.4000,1669.9000,1604.0000,1657.8500,45065598,0.027550514
88297,H D F C BANK LTD.,20-06-2024 00:00,1669.8000,1681.4500,1652.0000,1669.3500,20704371,-0.000269493
88297,H D F C BANK LTD.,21-06-2024 00:00,1672.8500,1672.8500,1643.1500,1665.7500,25815388,-0.004244254
88297,H D F C BANK LTD.,24-06-2024 00:00,1647.0000,1675.1000,1645.7500,1672.4000,14272497,0.015421979
88297,H D F C BANK LTD.,25-06-2024 00:00,1671.1000,1716.9500,1671.1000,1711.3500,37260774,0.024085931
88297,H D F C BANK LTD.,26-06-2024 00:00,1707.9500,1710.9000,1691.1000,1701.5000,23798333,-0.003776457
88297,H D F C BANK LTD.,27-06-2024 00:00,1696.1000,1713.0000,1686.6000,1696.1500,27537325,2.94794E-05
88297,H D F C BANK LTD.,28-06-2024 00:00,1697.6000,1706.6000,1679.0000,1683.8000,13238023,-0.008129123
88297,H D F C BANK LTD.,01-07-2024 00:00,1680.0000,1707.3000,1680.0000,1705.2000,10593512,0.015
88297,H D F C BANK LTD.,02-07-2024 00:00,1715.0000,1734.9000,1702.7500,1730.6000,22960845,0.00909621
88297,H D F C BANK LTD.,03-07-2024 00:00,1791.0000,1794.0000,1764.6500,1768.6500,61608901,-0.012479062
88297,H D F C BANK LTD.,04-07-2024 00:00,1759.7500,1759.7500,1724.8500,1727.1500,22924329,-0.018525359
88297,H D F C BANK LTD.,05-07-2024 00:00,1685.0000,1685.0000,1642.2000,1648.1000,41121274,-0.02189911
88297,H D F C BANK LTD.,08-07-2024 00:00,1645.3000,1654.9500,1627.1500,1635.3500,19543900,-0.006047529
88297,H D F C BANK LTD.,09-07-2024 00:00,1625.0000,1646.7000,1620.3500,1636.5000,24275439,0.007076923
88297,H D F C BANK LTD.,10-07-2024 00:00,1629.9500,1640.0000,1620.7500,1626.1000,22753591,-0.002362036
88297,H D F C BANK LTD.,11-07-2024 00:00,1623.9500,1625.8500,1601.0000,1621.9000,22088537,-0.001262354
88297,H D F C BANK LTD.,12-07-2024 00:00,1622.0000,1638.4000,1611.1500,1622.7000,28024980,0.000431566
88297,H D F C BANK LTD.,15-07-2024 00:00,1623.5000,1629.8000,1615.2000,1622.1000,16687847,-0.000862334
88297,H D F C BANK LTD.,16-07-2024 00:00,1620.7500,1627.0000,1616.8000,1619.7500,14475162,-0.000616998
88297,H D F C BANK LTD.,18-07-2024 00:00,1608.0000,1623.9500,1599.1500,1614.8000,16858532,0.004228856
88297,H D F C BANK LTD.,19-07-2024 00:00,1616.0000,1623.0000,1603.5000,1607.3000,13001076,-0.005383663
88297,H D F C BANK LTD.,22-07-2024 00:00,1617.0000,1651.0000,1612.6500,1642.5500,26872411,0.015800866
88297,H D F C BANK LTD.,23-07-2024 00:00,1647.5500,1647.8000,1605.0000,1618.4000,26001076,-0.017692938
88297,H D F C BANK LTD.,24-07-2024 00:00,1608.1500,1621.0000,1588.0500,1604.0500,30864103,-0.002549513
88297,H D F C BANK LTD.,25-07-2024 00:00,1593.0000,1625.0000,1593.0000,1616.6000,12767866,0.014814815
88297,H D F C BANK LTD.,26-07-2024 00:00,1605.0000,1621.7500,1596.4500,1618.1500,21905270,0.008193146
88297,H D F C BANK LTD.,29-07-2024 00:00,1615.0000,1631.8500,1598.3000,1605.0500,25500574,-0.006160991
88297,H D F C BANK LTD.,30-07-2024 00:00,1602.0000,1634.7500,1599.0000,1615.5500,27297917,0.008458177
88297,H D F C BANK LTD.,31-07-2024 00:00,1614.0000,1627.9000,1609.2000,1615.7500,18910242,0.001084263
88297,H D F C BANK LTD.,01-08-2024 00:00,1622.9000,1650.0500,1617.9500,1638.8000,13107587,0.009797276
88297,H D F C BANK LTD.,02-08-2024 00:00,1631.0000,1670.5000,1631.0000,1659.1500,22059619,0.01725935
88297,H D F C BANK LTD.,05-08-2024 00:00,1640.1000,1646.0000,1601.0000,1615.7500,20666817,-0.014846656
88297,H D F C BANK LTD.,06-08-2024 00:00,1630.0000,1632.9500,1593.3000,1601.2000,22558025,-0.017668712
88297,H D F C BANK LTD.,07-08-2024 00:00,1617.0000,1630.0000,1602.2000,1623.5000,21173132,0.00401979
88297,H D F C BANK LTD.,08-08-2024 00:00,1624.0000,1653.3000,1619.2500,1642.7000,16988475,0.011514778
88297,H D F C BANK LTD.,09-08-2024 00:00,1652.0000,1662.5500,1645.8000,1650.2000,13322309,-0.001089588
88297,H D F C BANK LTD.,12-08-2024 00:00,1652.0000,1675.9500,1647.3500,1660.1000,19658098,0.004903148
88297,H D F C BANK LTD.,13-08-2024 00:00,1628.0000,1632.4000,1601.1500,1603.2000,27027521,-0.015233415
88297,H D F C BANK LTD.,14-08-2024 00:00,1606.5000,1613.7000,1603.2000,1607.8000,16167214,0.000809213
88297,H D F C BANK LTD.,16-08-2024 00:00,1628.5000,1634.1500,1611.0000,1632.1000,13924623,0.002210623
88297,H D F C BANK LTD.,19-08-2024 00:00,1637.6500,1637.6500,1623.7000,1631.5500,9751082,-0.00372485
88297,H D F C BANK LTD.,20-08-2024 00:00,1627.4500,1646.0000,1627.4500,1637.7000,15567247,0.006298197
88297,H D F C BANK LTD.,21-08-2024 00:00,1628.1000,1634.5500,1617.8000,1625.8000,23815452,-0.00141269
88297,H D F C BANK LTD.,22-08-2024 00:00,1632.0000,1638.3000,1628.0000,1631.3000,10650319,-0.000428922
88297,H D F C BANK LTD.,23-08-2024 00:00,1634.0000,1634.0000,1623.0000,1625.0500,10166711,-0.005477356
88297,H D F C BANK LTD.,26-08-2024 00:00,1632.2000,1647.9500,1632.2000,1639.9500,11182133,0.004748193
88297,H D F C BANK LTD.,27-08-2024 00:00,1643.4000,1647.4000,1632.2000,1637.7500,17886622,-0.003437994
88297,H D F C BANK LTD.,28-08-2024 00:00,1637.7500,1639.7500,1630.2000,1637.1000,13460594,-0.000396886
88297,H D F C BANK LTD.,29-08-2024 00:00,1642.0000,1644.4000,1631.1500,1638.5500,24526302,-0.002101096
88297,H D F C BANK LTD.,30-08-2024 00:00,1656.0000,1662.0000,1621.1500,1636.9000,222671050,-0.011533816
88297,H D F C BANK LTD.,02-09-2024 00:00,1646.8000,1646.8000,1623.2000,1626.9500,17024840,-0.01205368
88297,H D F C BANK LTD.,03-09-2024 00:00,1634.0000,1639.9500,1624.6000,1637.3500,18641430,0.002050184
88297,H D F C BANK LTD.,04-09-2024 00:00,1639.0000,1644.8000,1632.0000,1641.8000,12341372,0.001708359
88297,H D F C BANK LTD.,05-09-2024 00:00,1646.0000,1649.9000,1642.0000,1645.4500,11438159,-0.000334143
88297,H D F C BANK LTD.,06-09-2024 00:00,1638.3000,1647.7500,1634.1000,1636.9500,13014801,-0.000824025
88297,H D F C BANK LTD.,09-09-2024 00:00,1638.0000,1648.5000,1630.1000,1646.5000,11896457,0.005189255
88297,H D F C BANK LTD.,10-09-2024 00:00,1654.0000,1654.0000,1638.0000,1650.3500,13303323,-0.002206771
88297,H D F C BANK LTD.,11-09-2024 00:00,1650.4000,1652.5000,1639.2000,1643.9000,11113342,-0.003938439
88297,H D F C BANK LTD.,12-09-2024 00:00,1654.0000,1670.0000,1647.0500,1666.6000,16212023,0.007617896
88297,H D F C BANK LTD.,13-09-2024 00:00,1674.0000,1674.0000,1657.0500,1665.9500,11930266,-0.004808841
88297,H D F C BANK LTD.,16-09-2024 00:00,1667.0000,1677.8000,1664.0500,1670.9500,7586410,0.002369526
88297,H D F C BANK LTD.,17-09-2024 00:00,1678.0000,1678.0000,1664.1500,1668.8000,10063561,-0.005482718
88297,H D F C BANK LTD.,18-09-2024 00:00,1671.8500,1698.9000,1671.1000,1694.8000,20458671,0.013727308
